id,prompt,label,reasoning,graph_id,story_id,rung,query_type,formal_form
15865,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Ability to speak english has a direct effect on the forest. The smoker has a direct effect on the forest. For people who do not speak english, the probability of the forest on fire is 69%. For people who speak english, the probability of the forest on fire is 52%.",yes,"Let V2 = the smoker; X = ability to speak english; Y = the forest.
X->Y,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y|X)
P(Y=1 | X=0) = 0.69
P(Y=1 | X=1) = 0.52
0.52 - 0.69 = -0.17
-0.17 < 0",fork,forest_fire,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
3045,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Smoking has a direct effect on effort and college admission. Effort has a direct effect on college admission. For nonsmokers, the probability of college admission is 86%. For smokers, the probability of college admission is 26%.",yes,"Let X = smoking; V2 = effort; Y = college admission.
X->V2,X->Y,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.86
P(Y=1 | X=1) = 0.26
0.26 - 0.86 = -0.60
-0.60 < 0",mediation,neg_mediation,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
12411,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Ability to swim has a direct effect on studying habit and exam score. Studying habit has a direct effect on exam score. For students who cannot swim, the probability of high exam score is 20%. For students who can swim, the probability of high exam score is 56%.",no,"Let X = ability to swim; V2 = studying habit; Y = exam score.
X->V2,X->Y,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.20
P(Y=1 | X=1) = 0.56
0.56 - 0.20 = 0.35
0.35 > 0",mediation,encouagement_program,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
4172,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on smoking and lung cancer. Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. Gender is unobserved. For nonsmokers, the probability of high tar deposit is 18%. For smokers, the probability of high tar deposit is 70%. For nonsmokers and with no tar deposit, the probability of lung cancer is 49%. For nonsmokers and with high tar deposit, the probability of lung cancer is 82%. For smokers and with no tar deposit, the probability of lung cancer is 40%. For smokers and with high tar deposit, the probability of lung cancer is 74%. The overall probability of smoking is 42%.",no,"Let V1 = gender; X = smoking; V3 = tar deposit; Y = lung cancer.
V1->X,X->V3,V1->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.18
P(V3=1 | X=1) = 0.70
P(Y=1 | X=0, V3=0) = 0.49
P(Y=1 | X=0, V3=1) = 0.82
P(Y=1 | X=1, V3=0) = 0.40
P(Y=1 | X=1, V3=1) = 0.74
P(X=1) = 0.42
(0.70 - 0.18)* (0.74 * 0.42) + (0.30 - 0.82) * (0.82 * 0.58) = 0.17
0.17 > 0",frontdoor,smoking_frontdoor,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
16997,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Unobserved confounders has a direct effect on education level and foot size. Proximity to a college has a direct effect on education level. Education level has a direct effect on foot size. Unobserved confounders is unobserved. Method 1: We look at how education level correlates with foot size case by case according to unobserved confounders. Method 2: We look directly at how education level correlates with foot size in general.",yes,"nan
nan
nan
nan
nan
nan
nan",IV,college_wage,2,backadj,[backdoor adjustment set for Y given X]
7349,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on occupation and salary. Skill has a direct effect on occupation and salary. Occupation has a direct effect on salary. Skill is unobserved. For individuals who are not male, the probability of high salary is 28%. For individuals who are male, the probability of high salary is 51%.",yes,"Let V2 = skill; X = gender; V3 = occupation; Y = salary.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.28
P(Y=1 | X=1) = 0.51
0.51 - 0.28 = 0.23
0.23 > 0",arrowhead,gender_pay,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
269,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: The man in the room has a direct effect on room. The candle has a direct effect on room. For people not blowing out candles, the probability of dark room is 33%. For people who blow out candles, the probability of dark room is 68%.",no,"Let V2 = the candle; X = the man in the room; Y = room.
X->Y,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y|X)
P(Y=1 | X=0) = 0.33
P(Y=1 | X=1) = 0.68
0.68 - 0.33 = 0.35
0.35 > 0",fork,candle,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
8609,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kidney stone size has a direct effect on treatment and recovery. Treatment has a direct effect on recovery. Method 1: We look directly at how treatment correlates with recovery in general. Method 2: We look at this correlation case by case according to kidney stone size.",no,"nan
nan
nan
nan
nan
nan
nan",confounding,simpson_kidneystone,2,backadj,[backdoor adjustment set for Y given X]
26674,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Cwoi has a direct effect on yomx and xevu. Yomx has a direct effect on gwet. Gwet has a direct effect on xevu. Cwoi is unobserved. For those who are not yomx, the probability of gwet is 84%. For those who are yomx, the probability of gwet is 26%. For those who are not yomx and are not gwet, the probability of xevu is 67%. For those who are not yomx and are gwet, the probability of xevu is 20%. For those who are yomx and are not gwet, the probability of xevu is 49%. For those who are yomx and are gwet, the probability of xevu is 28%. The overall probability of yomx is 82%.",yes,"Let V1 = cwoi; X = yomx; V3 = gwet; Y = xevu.
V1->X,X->V3,V1->Y,V3->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
\sum_{V3 = v} [P(V3 = v|X = 1) - P(V3 = v|X = 0)] * [\sum_{X = h} P(Y = 1|X = h,V3 = v)*P(X = h)]
P(V3=1 | X=0) = 0.84
P(V3=1 | X=1) = 0.26
P(Y=1 | X=0, V3=0) = 0.67
P(Y=1 | X=0, V3=1) = 0.20
P(Y=1 | X=1, V3=0) = 0.49
P(Y=1 | X=1, V3=1) = 0.28
P(X=1) = 0.82
(0.26 - 0.84)* (0.28 * 0.82) + (0.74 - 0.16) * (0.20 * 0.18) = 0.15
0.15 > 0",frontdoor,nonsense3,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
143,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Husband has a direct effect on wife and alarm clock. Wife has a direct effect on alarm clock. For husbands that don't set the alarm, the probability of ringing alarm is 32%. For husbands that set the alarm, the probability of ringing alarm is 45%.",no,"Let X = husband; V2 = wife; Y = alarm clock.
X->V2,X->Y,V2->Y
E[Y | do(X = 1)] - E[Y | do(X = 0)]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.32
P(Y=1 | X=1) = 0.45
0.45 - 0.32 = 0.14
0.14 > 0",mediation,alarm,2,ate,E[Y | do(X = 1)] - E[Y | do(X = 0)]
780,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: The camper has a direct effect on the forest. The smoker has a direct effect on the forest. Method 1: We look directly at how the camper correlates with the forest in general. Method 2: We look at this correlation case by case according to the smoker.",yes,"nan
nan
nan
nan
nan
nan
nan",fork,forest_fire,2,backadj,[backdoor adjustment set for Y given X]
17493,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Gender has a direct effect on department competitiveness and lactose intolerance. Department competitiveness has a direct effect on lactose intolerance. Method 1: We look at how gender correlates with lactose intolerance case by case according to department competitiveness. Method 2: We look directly at how gender correlates with lactose intolerance in general.",no,"nan
nan
nan
nan
nan
nan
nan",mediation,gender_admission,2,backadj,[backdoor adjustment set for Y given X]
23241,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Qwiu has a direct effect on jyka and kwox. Yupt has a direct effect on jyka. Jyka has a direct effect on kwox. Qwiu is unobserved. Method 1: We look at how jyka correlates with kwox case by case according to qwiu. Method 2: We look directly at how jyka correlates with kwox in general.",yes,"nan
nan
nan
nan
nan
nan
nan",IV,nonsense5,2,backadj,[backdoor adjustment set for Y given X]
16100,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tanning salon treatment has a direct effect on black hair. Going to the beach has a direct effect on black hair. For people not using tanning salon treatments, the probability of black hair is 74%. For people who went to tanning salons, the probability of black hair is 42%.",no,"Let V2 = going to the beach; X = tanning salon treatment; Y = black hair.
X->Y,V2->Y
E[Y_{X = 1} - Y_{X = 0} | X = 1]
P(Y=1|X=1) - P(Y=1|X=0)
P(Y=1 | X=0) = 0.74
P(Y=1 | X=1) = 0.42
0.42 - 0.74 = -0.32
-0.32 < 0",fork,getting_tanned,3,ett,E[Y_{X = 1} - Y_{X = 0} | X = 1]
30508,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Xyfo has a direct effect on yupt and muvq. Yupt has a direct effect on zupj. Zupj has a direct effect on muvq. Xyfo is unobserved. We know that xyfo causes yupt. yupt causes not zupj. xyfo or zupj causes muvq. We observed an individual is xyfo.",yes,"Let V1 = xyfo; X = yupt; V3 = zupj; Y = muvq.
V1->X,X->V3,V1->Y,V3->Y
Y_{X=0} = 1 | V1=1
Solve for Y, given the evidence and the action
V1 = 1
X = V1
V3 = not X
Y = V1 or V3
Y = 1 = 1 or 1
1",frontdoor,nonsense6,3,det-counterfactual,Y_{X=0} = 1 | V1=1
3002,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Smoking has a direct effect on effort and college admission. Effort has a direct effect on college admission. For nonsmokers and are lazy, the probability of college admission is 15%. For nonsmokers and are hard-working, the probability of college admission is 53%. For smokers and are lazy, the probability of college admission is 30%. For smokers and are hard-working, the probability of college admission is 72%. For nonsmokers, the probability of being hard-working is 42%. For smokers, the probability of being hard-working is 70%.",yes,"Let X = smoking; V2 = effort; Y = college admission.
X->V2,X->Y,V2->Y
E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]
\sum_{V2 = v} P(Y=1|X =0,V2 = v)*[P(V2 = v | X = 1) − P(V2 = v | X = 0)]
P(Y=1 | X=0, V2=0) = 0.15
P(Y=1 | X=0, V2=1) = 0.53
P(Y=1 | X=1, V2=0) = 0.30
P(Y=1 | X=1, V2=1) = 0.72
P(V2=1 | X=0) = 0.42
P(V2=1 | X=1) = 0.70
0.70 * (0.53 - 0.15)+ 0.42 * (0.72 - 0.30)= 0.11
0.11 > 0",mediation,neg_mediation,3,nie,"E[Y_{X=0, V2=1} - Y_{X=0, V2=0}]"
23320,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on yupt and kwox. Qwiu has a direct effect on yupt and kwox. Yupt has a direct effect on kwox. Qwiu is unobserved. For those who are not jyka and are not yupt, the probability of kwox is 41%. For those who are not jyka and are yupt, the probability of kwox is 80%. For those who are jyka and are not yupt, the probability of kwox is 92%. For those who are jyka and are yupt, the probability of kwox is 59%. For those who are not jyka and are not qwiu, the probability of yupt is 1%. For those who are not jyka and are qwiu, the probability of yupt is 77%. For those who are jyka and are not qwiu, the probability of yupt is 1%. For those who are jyka and are qwiu, the probability of yupt is 83%. The overall probability of qwiu is 81%.",yes,"Let V2 = qwiu; X = jyka; V3 = yupt; Y = kwox.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]
\sum_{V3=v} [\sum_{V2=k}[P(Y=1|X=1,V3=v)-P(Y=1|X=0,V3=v)]*P(V3=v|X=0,V2=k)*P(V2=k)]
P(Y=1 | X=0, V3=0) = 0.41
P(Y=1 | X=0, V3=1) = 0.80
P(Y=1 | X=1, V3=0) = 0.92
P(Y=1 | X=1, V3=1) = 0.59
P(V3=1 | X=0, V2=0) = 0.01
P(V3=1 | X=0, V2=1) = 0.77
P(V3=1 | X=1, V2=0) = 0.01
P(V3=1 | X=1, V2=1) = 0.83
P(V2=1) = 0.81
0.81 * (0.59 - 0.92) * 0.77 + 0.19 * (0.80 - 0.41) * 0.01 = 0.22
0.22 > 0",arrowhead,nonsense5,3,nde,"E[Y_{X=1, V3=0} - Y_{X=0, V3=0}]"
